"업체(시설)명","인허가번호","업종코드","업종명","지도점검일자","점검기관","점검기관명","지도점검구분","처분대상여부","점검사항","점검결과","소재지도로명주소","소재지주소"
"신우자동변속기","323000022199200044","22","폐수배출업소관리","20100713","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 문정동 82-6번지 "
"완불주유소","323000022199900520","22","폐수배출업소관리","20100707","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정가동 여부","","","서울특별시 송파구 장지동 608-5번지 "
"백양주유소","323000022200900003","22","폐수배출업소관리","20100707","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정가동 여부","","","서울특별시 송파구 오금동 99-23번지 "
"송봉주유소","323000022199400120","22","폐수배출업소관리","20100707","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정가동 여부","","","서울특별시 송파구 송파동 59-9번지 "
"SK네트웍스(주)  방이주유소","323000022199700112","22","폐수배출업소관리","20100707","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정가동 여부","","","서울특별시 송파구 방이동 132-1번지 "
"(주)태림석유 강동주유소","323000022200200677","22","폐수배출업소관리","20100707","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정가동 여부","","","서울특별시 송파구 방이동 226-10번지 11 "
"송파상운(주)","323000022198400011","22","폐수배출업소관리","20100707","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정가동 여부","","","서울특별시 송파구 거여동 223-3번지 "
"유진주유소","323000022199600201","22","폐수배출업소관리","20100707","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정가동 여부","","","서울특별시 송파구 오금동 121-1번지 "
"일광","323000022199900511","22","폐수배출업소관리","20100706","3230000","서울특별시 송파구","합동","Y","폐수배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 방이동 202-2번지 "
"(주)쥬얼리아트컴","323000022200800010","22","폐수배출업소관리","20100706","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 가동상태","","","서울특별시 송파구 송파동 13-15번지 "
"피사공방","323000022200200659","22","폐수배출업소관리","20100706","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정가동 여부","","","서울특별시 송파구 석촌동 2-1번지 "
"상공연사","323000022199500135","22","폐수배출업소관리","20100706","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 거여동 225-133번지 "
"대지주얼리","323000022200800008","22","폐수배출업소관리","20100706","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영 여부","","서울특별시 송파구 마천로51가길 2 (마천동)","서울특별시 송파구 마천동 190-42번지 (2층) "
"논산금속","323000022200900002","22","폐수배출업소관리","20100706","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정가동 여부","","","서울특별시 송파구 방이동 117번지 지층 "
"(주)한국쉬즈라인","323000021200500023","21","","20100630","3230000","서울특별시 송파구","정기","","대기배출시설 적정관리","","","서울특별시 송파구 마천동 49-15번지 "
"서울아산병원","323000022199100002","22","폐수배출업소관리","20100629","3230000","서울특별시 송파구","합동","N","배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 풍납동 388번지 "
"잠실병원","323000022198500004","22","폐수배출업소관리","20100629","3230000","서울특별시 송파구","합동","Y","폐수배출시설 및 방지시설 가동상태","","","서울특별시 송파구 삼전동 9-3번지 "
"서울SKY병원","323000022200800011","22","폐수배출업소관리","20100629","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 가락동 36-1번지 "
"대림자동차공업사","323000021200400007","21","대기배출업소관리","20100623","3230000","서울특별시 송파구","수시","N","개선명령 이행사항 점검","","","서울특별시 송파구 가락동 156-5번지 "
"송파신영주유소","323000022199500197","22","폐수배출업소관리","20100618","3230000","서울특별시 송파구","합동","N","폐수배출시설및 방지시설 적정운영 여부","","","서울특별시 송파구 삼전동 9-8번지 "
"(주)일양토건","323000022201000003","22","폐수배출업소관리","20100618","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 잠실동 10-1번지 서울지하철9호선 2단계 건설구간 930정거장(종합운동장역) "
"(주)삼정석유 삼정주유소","323000022199300096","22","폐수배출업소관리","20100618","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 삼전동 72-2번지 "
"신양금속","323000022199800461","22","폐수배출업소관리","20100617","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 거여동 136-19번지 "
"에스유","323000022199900490","22","폐수배출업소관리","20100617","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 마천동 173-67번지 "
"영남금속","323000022199900499","22","폐수배출업소관리","20100617","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적적운영 여부","","","서울특별시 송파구 마천동 362-1번지 "
"대청사","323000022199900485","22","폐수배출업소관리","20100617","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 마천동 10-5번지 "
"우주특수산업(주)","323000022198900026","22","폐수배출업소관리","20100616","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 가락동 600번지 "
"서울특별시시농수산물공사","323000022198500008","22","폐수배출업소관리","20100616","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 가락동 600번지 "
"농협중앙회서울축산물공판장","323000022198500009","22","폐수배출업소관리","20100616","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영 여부","","서울특별시 송파구 양재대로 932 (가락동)","서울특별시 송파구 가락동 600번지 "
"주미캐스팅","323000022199900488","22","폐수배출업소관리","20100615","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 오금동 152-3번지 "
"삼진캐스팅","323000022199900483","22","폐수배출업소관리","20100615","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 오금동 77-8번지 지하1층 "
"우일캐스팅","323000022199900512","22","폐수배출업소관리","20100615","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 오금동 114-20번지 "
"금빛공방","323000022199900503","22","폐수배출업소관리","20100615","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 오금동 10번지 "
"잠실주유소손세차장","323000022200700767","22","폐수배출업소관리","20100614","3230000","서울특별시 송파구","기타","N","폐수배출시설 및 방지시설 적정운영 여부","","서울특별시 송파구 송파대로44길 4 (송파동)","서울특별시 송파구 송파동 16-7번지 "
"(주)잠실에너지","323000022198700021","22","폐수배출업소관리","20100614","3230000","서울특별시 송파구","기타","N","폐수배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 송파동 19-1번지 "
